Country,Year,Resource,per_1000,pct_GDP,avg_GDP,avg_GDP_rankByincome,pct_Elder,OECD,CountryVsSG_beds,CountryVsSG_drs,CountryVsSG_nurses,Income_group
Israel,2009,Dr,3.46,7.066,7.1135,8,9.807,OECD,less beds,more drs,less nurses,High income
Israel,2009,Nurse,4.73,7.066,7.1135,8,9.807,OECD,less beds,more drs,less nurses,High income
Israel,2010,Bed,3.16,7.017,7.1135,8,9.87,OECD,less beds,more drs,less nurses,High income
Israel,2010,Dr,3.32,7.017,7.1135,8,9.87,OECD,less beds,more drs,less nurses,High income
Israel,2010,Nurse,4.71,7.017,7.1135,8,9.87,OECD,less beds,more drs,less nurses,High income
Israel,2011,Bed,3.14,6.978,7.1135,8,10.095,OECD,less beds,more drs,less nurses,High income
Israel,2011,Dr,3.26,6.978,7.1135,8,10.095,OECD,less beds,more drs,less nurses,High income
Israel,2011,Nurse,4.8,6.978,7.1135,8,10.095,OECD,less beds,more drs,less nurses,High income
Israel,2012,Bed,3.1,7.115,7.1135,8,10.292,OECD,less beds,more drs,less nurses,High income
Israel,2012,Dr,2.97,7.115,7.1135,8,10.292,OECD,less beds,more drs,less nurses,High income
Israel,2012,Nurse,4.82,7.115,7.1135,8,10.292,OECD,less beds,more drs,less nurses,High income
Israel,2013,Bed,3.09,7.079,7.1135,8,10.562,OECD,less beds,more drs,less nurses,High income
Israel,2013,Dr,2.94,7.079,7.1135,8,10.562,OECD,less beds,more drs,less nurses,High income
Israel,2013,Nurse,4.86,7.079,7.1135,8,10.562,OECD,less beds,more drs,less nurses,High income
Israel,2014,Bed,3.08,7.154,7.1135,8,10.746,OECD,less beds,more drs,less nurses,High income
Israel,2014,Dr,2.98,7.154,7.1135,8,10.746,OECD,less beds,more drs,less nurses,High income
Israel,2014,Nurse,4.86,7.154,7.1135,8,10.746,OECD,less beds,more drs,less nurses,High income
Israel,2015,Bed,3.03,7.107,7.1135,8,10.972,OECD,less beds,more drs,less nurses,High income
Israel,2015,Dr,3.07,7.107,7.1135,8,10.972,OECD,less beds,more drs,less nurses,High income
Israel,2015,Nurse,4.88,7.107,7.1135,8,10.972,OECD,less beds,more drs,less nurses,High income
Israel,2016,Bed,2.99,7.153,7.1135,8,11.218,OECD,less beds,more drs,less nurses,High income
Israel,2016,Dr,3.08,7.153,7.1135,8,11.218,OECD,less beds,more drs,less nurses,High income
Israel,2016,Nurse,4.99,7.153,7.1135,8,11.218,OECD,less beds,more drs,less nurses,High income
Israel,2017,Bed,3.02,7.498,7.1135,8,11.456,OECD,less beds,more drs,less nurses,High income
Israel,2017,Dr,3.14,7.498,7.1135,8,11.456,OECD,less beds,more drs,less nurses,High income
Israel,2017,Nurse,5.08,7.498,7.1135,8,11.456,OECD,less beds,more drs,less nurses,High income
Slovenia,2008,Bed,4.74,7.855,8.4654,13,16.32,OECD,more beds,more drs,more nurses,High income
Slovenia,2008,Dr,2.4,7.855,8.4654,13,16.32,OECD,more beds,more drs,more nurses,High income
Slovenia,2008,Nurse,7.88,7.855,8.4654,13,16.32,OECD,more beds,more drs,more nurses,High income
Slovenia,2009,Bed,4.6,8.541,8.4654,13,16.49,OECD,more beds,more drs,more nurses,High income
Slovenia,2009,Dr,2.41,8.541,8.4654,13,16.49,OECD,more beds,more drs,more nurses,High income
Slovenia,2009,Nurse,8.03,8.541,8.4654,13,16.49,OECD,more beds,more drs,more nurses,High income
Slovenia,2010,Bed,4.57,8.565,8.4654,13,16.55,OECD,more beds,more drs,more nurses,High income
Slovenia,2010,Dr,2.43,8.565,8.4654,13,16.55,OECD,more beds,more drs,more nurses,High income
Slovenia,2010,Nurse,8.19,8.565,8.4654,13,16.55,OECD,more beds,more drs,more nurses,High income
Slovenia,2011,Bed,4.62,8.536,8.4654,13,16.62,OECD,more beds,more drs,more nurses,High income
Slovenia,2011,Dr,2.49,8.536,8.4654,13,16.62,OECD,more beds,more drs,more nurses,High income
Slovenia,2011,Nurse,8.33,8.536,8.4654,13,16.62,OECD,more beds,more drs,more nurses,High income
Slovenia,2012,Bed,4.54,8.715,8.4654,13,16.95,OECD,more beds,more drs,more nurses,High income
Slovenia,2012,Dr,2.54,8.715,8.4654,13,16.95,OECD,more beds,more drs,more nurses,High income
Slovenia,2012,Nurse,8.16,8.715,8.4654,13,16.95,OECD,more beds,more drs,more nurses,High income
Slovenia,2013,Bed,4.55,8.74,8.4654,13,17.28,OECD,more beds,more drs,more nurses,High income
Slovenia,2013,Dr,2.63,8.74,8.4654,13,17.28,OECD,more beds,more drs,more nurses,High income
Slovenia,2013,Nurse,8.32,8.74,8.4654,13,17.28,OECD,more beds,more drs,more nurses,High income
Slovenia,2014,Bed,4.54,8.502,8.4654,13,17.67,OECD,more beds,more drs,more nurses,High income
Slovenia,2014,Dr,2.77,8.502,8.4654,13,17.67,OECD,more beds,more drs,more nurses,High income
Slovenia,2014,Nurse,8.56,8.502,8.4654,13,17.67,OECD,more beds,more drs,more nurses,High income
Slovenia,2015,Bed,4.51,8.517,8.4654,13,18.15,OECD,less beds,more drs,more nurses,High income
Slovenia,2015,Dr,2.83,8.517,8.4654,13,18.15,OECD,less beds,more drs,more nurses,High income
Slovenia,2015,Nurse,8.78,8.517,8.4654,13,18.15,OECD,less beds,more drs,more nurses,High income
Slovenia,2016,Bed,4.49,8.494,8.4654,13,18.67,OECD,less beds,more drs,more nurses,High income
Slovenia,2016,Dr,3.01,8.494,8.4654,13,18.67,OECD,less beds,more drs,more nurses,High income
Slovenia,2016,Nurse,9.65,8.494,8.4654,13,18.67,OECD,less beds,more drs,more nurses,High income
Slovenia,2017,Bed,4.5,8.189,8.4654,13,19.14,OECD,less beds,more drs,more nurses,High income
Slovenia,2017,Dr,3.1,8.189,8.4654,13,19.14,OECD,less beds,more drs,more nurses,High income
Slovenia,2017,Nurse,9.92,8.189,8.4654,13,19.14,OECD,less beds,more drs,more nurses,High income
Latvia,2008,Bed,7.77,5.616,5.7619,2,17.709,OECD,more beds,more drs,more nurses,High income
Latvia,2008,Dr,3.23,5.616,5.7619,2,17.709,OECD,more beds,more drs,more nurses,High income
Latvia,2008,Nurse,5.55,5.616,5.7619,2,17.709,OECD,more beds,more drs,more nurses,High income
Latvia,2009,Bed,6.74,6.135,5.7619,2,17.968,OECD,more beds,more drs,less nurses,High income
Latvia,2009,Dr,3.15,6.135,5.7619,2,17.968,OECD,more beds,more drs,less nurses,High income
Latvia,2009,Nurse,4.9,6.135,5.7619,2,17.968,OECD,more beds,more drs,less nurses,High income
Latvia,2010,Bed,5.68,6.138,5.7619,2,18.243,OECD,more beds,more drs,less nurses,High income
Latvia,2010,Dr,3.11,6.138,5.7619,2,18.243,OECD,more beds,more drs,less nurses,High income
Latvia,2010,Nurse,5.01,6.138,5.7619,2,18.243,OECD,more beds,more drs,less nurses,High income
Latvia,2011,Bed,5.88,5.568,5.7619,2,18.466,OECD,more beds,more drs,less nurses,High income
Latvia,2011,Dr,3.13,5.568,5.7619,2,18.466,OECD,more beds,more drs,less nurses,High income
Latvia,2011,Nurse,4.96,5.568,5.7619,2,18.466,OECD,more beds,more drs,less nurses,High income
Latvia,2012,Bed,5.89,5.41,5.7619,2,18.663,OECD,more beds,more drs,less nurses,High income
Latvia,2012,Dr,3.14,5.41,5.7619,2,18.663,OECD,more beds,more drs,less nurses,High income
Latvia,2012,Nurse,4.86,5.41,5.7619,2,18.663,OECD,more beds,more drs,less nurses,High income
Latvia,2013,Bed,5.8,5.396,5.7619,2,18.915,OECD,more beds,more drs,less nurses,High income
Latvia,2013,Dr,3.19,5.396,5.7619,2,18.915,OECD,more beds,more drs,less nurses,High income
Latvia,2013,Nurse,4.88,5.396,5.7619,2,18.915,OECD,more beds,more drs,less nurses,High income
Latvia,2014,Bed,5.66,5.457,5.7619,2,19.227,OECD,more beds,more drs,less nurses,High income
Latvia,2014,Dr,3.22,5.457,5.7619,2,19.227,OECD,more beds,more drs,less nurses,High income
Latvia,2014,Nurse,4.82,5.457,5.7619,2,19.227,OECD,more beds,more drs,less nurses,High income
Latvia,2015,Bed,5.69,5.686,5.7619,2,19.511,OECD,more beds,more drs,less nurses,High income
Latvia,2015,Dr,3.2,5.686,5.7619,2,19.511,OECD,more beds,more drs,less nurses,High income
Latvia,2015,Nurse,4.68,5.686,5.7619,2,19.511,OECD,more beds,more drs,less nurses,High income
Latvia,2016,Bed,5.72,6.206,5.7619,2,19.762,OECD,more beds,more drs,less nurses,High income
Latvia,2016,Dr,3.21,6.206,5.7619,2,19.762,OECD,more beds,more drs,less nurses,High income
Latvia,2016,Nurse,4.64,6.206,5.7619,2,19.762,OECD,more beds,more drs,less nurses,High income
Latvia,2017,Bed,5.57,6.007,5.7619,2,19.996,OECD,more beds,more drs,less nurses,High income
Latvia,2017,Dr,3.21,6.007,5.7619,2,19.996,OECD,more beds,more drs,less nurses,High income
Latvia,2017,Nurse,4.57,6.007,5.7619,2,19.996,OECD,more beds,more drs,less nurses,High income
Lithuania,2008,Bed,7.18,6.287,6.5205,7,17.098,OECD,more beds,more drs,more nurses,High income
Lithuania,2008,Dr,3.88,6.287,6.5205,7,17.098,OECD,more beds,more drs,more nurses,High income
Lithuania,2008,Nurse,7.47,6.287,6.5205,7,17.098,OECD,more beds,more drs,more nurses,High income
Lithuania,2009,Bed,7.18,7.356,6.5205,7,17.273,OECD,more beds,more drs,more nurses,High income
Lithuania,2009,Dr,3.85,7.356,6.5205,7,17.273,OECD,more beds,more drs,more nurses,High income
Lithuania,2009,Nurse,7.36,7.356,6.5205,7,17.273,OECD,more beds,more drs,more nurses,High income
Lithuania,2010,Bed,7.16,6.834,6.5205,7,17.599,OECD,more beds,more drs,more nurses,High income
Lithuania,2010,Dr,3.95,6.834,6.5205,7,17.599,OECD,more beds,more drs,more nurses,High income
Lithuania,2010,Nurse,7.37,6.834,6.5205,7,17.599,OECD,more beds,more drs,more nurses,High income
Lithuania,2011,Bed,7.43,6.505,6.5205,7,17.976,OECD,more beds,more drs,more nurses,High income
Lithuania,2011,Dr,4.1,6.505,6.5205,7,17.976,OECD,more beds,more drs,more nurses,High income
Lithuania,2011,Nurse,7.54,6.505,6.5205,7,17.976,OECD,more beds,more drs,more nurses,High income
Lithuania,2012,Bed,7.45,6.291,6.5205,7,18.166,OECD,more beds,more drs,more nurses,High income
Lithuania,2012,Dr,4.22,6.291,6.5205,7,18.166,OECD,more beds,more drs,more nurses,High income
Lithuania,2012,Nurse,7.59,6.291,6.5205,7,18.166,OECD,more beds,more drs,more nurses,High income
Lithuania,2013,Bed,7.31,6.136,6.5205,7,18.341,OECD,more beds,more drs,more nurses,High income
Lithuania,2013,Dr,4.28,6.136,6.5205,7,18.341,OECD,more beds,more drs,more nurses,High income
Lithuania,2013,Nurse,7.55,6.136,6.5205,7,18.341,OECD,more beds,more drs,more nurses,High income
Lithuania,2014,Bed,7.26,6.199,6.5205,7,18.583,OECD,more beds,more drs,more nurses,High income
Lithuania,2014,Dr,4.31,6.199,6.5205,7,18.583,OECD,more beds,more drs,more nurses,High income
Lithuania,2014,Nurse,7.6,6.199,6.5205,7,18.583,OECD,more beds,more drs,more nurses,High income
Lithuania,2015,Bed,6.97,6.495,6.5205,7,18.858,OECD,more beds,more drs,more nurses,High income
Lithuania,2015,Dr,4.34,6.495,6.5205,7,18.858,OECD,more beds,more drs,more nurses,High income
Lithuania,2015,Nurse,7.66,6.495,6.5205,7,18.858,OECD,more beds,more drs,more nurses,High income
Lithuania,2016,Bed,6.69,6.637,6.5205,7,19.153,OECD,more beds,more drs,more nurses,High income
Lithuania,2016,Dr,4.47,6.637,6.5205,7,19.153,OECD,more beds,more drs,more nurses,High income
Lithuania,2016,Nurse,7.7,6.637,6.5205,7,19.153,OECD,more beds,more drs,more nurses,High income
Lithuania,2017,Bed,6.56,6.465,6.5205,7,19.481,OECD,more beds,more drs,more nurses,High income
Lithuania,2017,Dr,4.56,6.465,6.5205,7,19.481,OECD,more beds,more drs,more nurses,High income
Lithuania,2017,Nurse,7.71,6.465,6.5205,7,19.481,OECD,more beds,more drs,more nurses,High income
Singapore,2008,Bed,4.351989380492937,1,1.57,1,8.7,Singapore,Singapore,Singapore,Singapore,Singapore
Singapore,2008,Dr,1.6,1,1.57,1,8.7,Singapore,Singapore,Singapore,Singapore,Singapore
Singapore,2008,Nurse,5,1,1.57,1,8.7,Singapore,Singapore,Singapore,Singapore,Singapore
Singapore,2009,Bed,4.165753563907736,1.3,1.57,1,8.9,Singapore,Singapore,Singapore,Singapore,Singapore
Singapore,2009,Dr,1.7,1.3,1.57,1,8.9,Singapore,Singapore,Singapore,Singapore,Singapore
Singapore,2009,Nurse,5.4,1.3,1.57,1,8.9,Singapore,Singapore,Singapore,Singapore,Singapore
Singapore,2010,Bed,4.0921994700527815,1.2,1.57,1,9,Singapore,Singapore,Singapore,Singapore,Singapore
Singapore,2010,Dr,1.8,1.2,1.57,1,9,Singapore,Singapore,Singapore,Singapore,Singapore
Singapore,2010,Nurse,5.8,1.2,1.57,1,9,Singapore,Singapore,Singapore,Singapore,Singapore
Singapore,2011,Bed,4.039016237088343,1.2,1.57,1,9.3,Singapore,Singapore,Singapore,Singapore,Singapore
Singapore,2011,Dr,1.9,1.2,1.57,1,9.3,Singapore,Singapore,Singapore,Singapore,Singapore
Singapore,2011,Nurse,6.1,1.2,1.57,1,9.3,Singapore,Singapore,Singapore,Singapore,Singapore
Singapore,2012,Bed,4.037130228556122,1.3,1.57,1,9.899999999999999,Singapore,Singapore,Singapore,Singapore,Singapore
Singapore,2012,Dr,1.9,1.3,1.57,1,9.899999999999999,Singapore,Singapore,Singapore,Singapore,Singapore
Singapore,2012,Nurse,6.5,1.3,1.57,1,9.899999999999999,Singapore,Singapore,Singapore,Singapore,Singapore
Singapore,2013,Bed,4.22065498312516,1.6,1.57,1,10.5,Singapore,Singapore,Singapore,Singapore,Singapore
Singapore,2013,Dr,2,1.6,1.57,1,10.5,Singapore,Singapore,Singapore,Singapore,Singapore
Singapore,2013,Nurse,6.7,1.6,1.57,1,10.5,Singapore,Singapore,Singapore,Singapore,Singapore
Singapore,2014,Bed,4.275535657740683,1.8,1.57,1,11.100000000000001,Singapore,Singapore,Singapore,Singapore,Singapore
Singapore,2014,Dr,2.1,1.8,1.57,1,11.100000000000001,Singapore,Singapore,Singapore,Singapore,Singapore
Singapore,2014,Nurse,6.9,1.8,1.57,1,11.100000000000001,Singapore,Singapore,Singapore,Singapore,Singapore
Singapore,2015,Bed,4.622220552043161,2.1,1.57,1,11.8,Singapore,Singapore,Singapore,Singapore,Singapore
Singapore,2015,Dr,2.3,2.1,1.57,1,11.8,Singapore,Singapore,Singapore,Singapore,Singapore
Singapore,2015,Nurse,7,2.1,1.57,1,11.8,Singapore,Singapore,Singapore,Singapore,Singapore
Singapore,2016,Bed,4.837637051670122,2.1,1.57,1,12.4,Singapore,Singapore,Singapore,Singapore,Singapore
Singapore,2016,Dr,2.3,2.1,1.57,1,12.4,Singapore,Singapore,Singapore,Singapore,Singapore
Singapore,2016,Nurse,7.2,2.1,1.57,1,12.4,Singapore,Singapore,Singapore,Singapore,Singapore
Singapore,2017,Bed,5.176174345668309,2.1,1.57,1,13.1,Singapore,Singapore,Singapore,Singapore,Singapore
Singapore,2017,Dr,2.4,2.1,1.57,1,13.1,Singapore,Singapore,Singapore,Singapore,Singapore
Singapore,2017,Nurse,7.4,2.1,1.57,1,13.1,Singapore,Singapore,Singapore,Singapore,Singapore
Mexico,2008,Bed,1.03,5.699,5.763,5,5.901,OECD,less beds,more drs,less nurses,Upper middle income
Mexico,2008,Dr,1.96,5.699,5.763,5,5.901,OECD,less beds,more drs,less nurses,Upper middle income
Mexico,2008,Nurse,2.32,5.699,5.763,5,5.901,OECD,less beds,more drs,less nurses,Upper middle income
Mexico,2009,Bed,1.02,6.13,5.763,5,6.008,OECD,less beds,more drs,less nurses,Upper middle income
Mexico,2009,Dr,1.99,6.13,5.763,5,6.008,OECD,less beds,more drs,less nurses,Upper middle income
Mexico,2009,Nurse,2.37,6.13,5.763,5,6.008,OECD,less beds,more drs,less nurses,Upper middle income
Mexico,2010,Bed,1.05,5.975,5.763,5,6.117,OECD,less beds,more drs,less nurses,Upper middle income
Mexico,2010,Dr,2,5.975,5.763,5,6.117,OECD,less beds,more drs,less nurses,Upper middle income
Mexico,2010,Nurse,2.42,5.975,5.763,5,6.117,OECD,less beds,more drs,less nurses,Upper middle income
Mexico,2011,Bed,1.04,5.701,5.763,5,6.232,OECD,less beds,more drs,less nurses,Upper middle income
Mexico,2011,Dr,2.11,5.701,5.763,5,6.232,OECD,less beds,more drs,less nurses,Upper middle income
Mexico,2011,Nurse,2.52,5.701,5.763,5,6.232,OECD,less beds,more drs,less nurses,Upper middle income
Mexico,2012,Bed,1.03,5.842,5.763,5,6.355,OECD,less beds,more drs,less nurses,Upper middle income
Mexico,2012,Dr,2.12,5.842,5.763,5,6.355,OECD,less beds,more drs,less nurses,Upper middle income
Mexico,2012,Nurse,2.56,5.842,5.763,5,6.355,OECD,less beds,more drs,less nurses,Upper middle income
Mexico,2013,Bed,1.03,5.941,5.763,5,6.487,OECD,less beds,more drs,less nurses,Upper middle income
Mexico,2013,Dr,2.16,5.941,5.763,5,6.487,OECD,less beds,more drs,less nurses,Upper middle income
Mexico,2013,Nurse,2.62,5.941,5.763,5,6.487,OECD,less beds,more drs,less nurses,Upper middle income
Mexico,2014,Bed,1.03,5.607,5.763,5,6.625,OECD,less beds,more drs,less nurses,Upper middle income
Mexico,2014,Dr,2.23,5.607,5.763,5,6.625,OECD,less beds,more drs,less nurses,Upper middle income
Mexico,2014,Nurse,2.69,5.607,5.763,5,6.625,OECD,less beds,more drs,less nurses,Upper middle income
Mexico,2015,Bed,1,5.752,5.763,5,6.764,OECD,less beds,more drs,less nurses,Upper middle income
Mexico,2015,Dr,2.33,5.752,5.763,5,6.764,OECD,less beds,more drs,less nurses,Upper middle income
Mexico,2015,Nurse,2.77,5.752,5.763,5,6.764,OECD,less beds,more drs,less nurses,Upper middle income
Mexico,2016,Bed,1,5.464,5.763,5,6.91,OECD,less beds,more drs,less nurses,Upper middle income
Mexico,2016,Dr,2.34,5.464,5.763,5,6.91,OECD,less beds,more drs,less nurses,Upper middle income
Mexico,2016,Nurse,2.87,5.464,5.763,5,6.91,OECD,less beds,more drs,less nurses,Upper middle income
Mexico,2017,Bed,0.99,5.519,5.763,5,7.071,OECD,less beds,less drs,less nurses,Upper middle income
Mexico,2017,Dr,2.4,5.519,5.763,5,7.071,OECD,less beds,less drs,less nurses,Upper middle income
Mexico,2017,Nurse,2.87,5.519,5.763,5,7.071,OECD,less beds,less drs,less nurses,Upper middle income
Turkey,2008,Bed,2.58,5.259,4.6428,3,6.962,OECD,less beds,less drs,less nurses,Upper middle income
Turkey,2008,Dr,1.59,5.259,4.6428,3,6.962,OECD,less beds,less drs,less nurses,Upper middle income
Turkey,2008,Nurse,1.41,5.259,4.6428,3,6.962,OECD,less beds,less drs,less nurses,Upper middle income
Turkey,2009,Bed,2.62,5.534,4.6428,3,6.925,OECD,less beds,less drs,less nurses,Upper middle income
Turkey,2009,Dr,1.65,5.534,4.6428,3,6.925,OECD,less beds,less drs,less nurses,Upper middle income
Turkey,2009,Nurse,1.46,5.534,4.6428,3,6.925,OECD,less beds,less drs,less nurses,Upper middle income
Turkey,2010,Bed,2.74,5.054,4.6428,3,7.117,OECD,less beds,less drs,less nurses,Upper middle income
Turkey,2010,Dr,1.69,5.054,4.6428,3,7.117,OECD,less beds,less drs,less nurses,Upper middle income
Turkey,2010,Nurse,1.57,5.054,4.6428,3,7.117,OECD,less beds,less drs,less nurses,Upper middle income
Turkey,2011,Bed,2.62,4.688,4.6428,3,7.288,OECD,less beds,less drs,less nurses,Upper middle income
Turkey,2011,Dr,1.7,4.688,4.6428,3,7.288,OECD,less beds,less drs,less nurses,Upper middle income
Turkey,2011,Nurse,1.68,4.688,4.6428,3,7.288,OECD,less beds,less drs,less nurses,Upper middle income
Turkey,2012,Bed,2.66,4.478,4.6428,3,7.431,OECD,less beds,less drs,less nurses,Upper middle income
Turkey,2012,Dr,1.73,4.478,4.6428,3,7.431,OECD,less beds,less drs,less nurses,Upper middle income
Turkey,2012,Nurse,1.79,4.478,4.6428,3,7.431,OECD,less beds,less drs,less nurses,Upper middle income
Turkey,2013,Bed,2.65,4.404,4.6428,3,7.6,OECD,less beds,less drs,less nurses,Upper middle income
Turkey,2013,Dr,1.76,4.404,4.6428,3,7.6,OECD,less beds,less drs,less nurses,Upper middle income
Turkey,2013,Nurse,1.83,4.404,4.6428,3,7.6,OECD,less beds,less drs,less nurses,Upper middle income
Turkey,2014,Bed,2.68,4.347,4.6428,3,7.829,OECD,less beds,less drs,less nurses,Upper middle income
Turkey,2014,Dr,1.76,4.347,4.6428,3,7.829,OECD,less beds,less drs,less nurses,Upper middle income
Turkey,2014,Nurse,1.85,4.347,4.6428,3,7.829,OECD,less beds,less drs,less nurses,Upper middle income
Turkey,2015,Bed,2.68,4.139,4.6428,3,8.111,OECD,less beds,less drs,less nurses,Upper middle income
Turkey,2015,Dr,1.81,4.139,4.6428,3,8.111,OECD,less beds,less drs,less nurses,Upper middle income
Turkey,2015,Nurse,1.95,4.139,4.6428,3,8.111,OECD,less beds,less drs,less nurses,Upper middle income
Turkey,2016,Bed,2.75,4.314,4.6428,3,8.292,OECD,less beds,less drs,less nurses,Upper middle income
Turkey,2016,Dr,1.83,4.314,4.6428,3,8.292,OECD,less beds,less drs,less nurses,Upper middle income
Turkey,2016,Nurse,1.93,4.314,4.6428,3,8.292,OECD,less beds,less drs,less nurses,Upper middle income
Turkey,2017,Bed,2.81,4.211,4.6428,3,8.434,OECD,less beds,less drs,less nurses,Upper middle income
Turkey,2017,Dr,1.87,4.211,4.6428,3,8.434,OECD,less beds,less drs,less nurses,Upper middle income
Turkey,2017,Nurse,2.07,4.211,4.6428,3,8.434,OECD,less beds,less drs,less nurses,Upper middle income
Brazil,2008,Bed,2.44,8.011,8.3745,8,6.917,Non-OECD,less beds,more drs,less nurses,Upper middle income
Brazil,2008,Dr,1.79,8.011,8.3745,8,6.917,Non-OECD,less beds,more drs,less nurses,Upper middle income
Brazil,2008,Nurse,0.93,8.011,8.3745,8,6.917,Non-OECD,less beds,more drs,less nurses,Upper middle income
Brazil,2009,Bed,2.43,8.395,8.3745,8,7.111,Non-OECD,less beds,more drs,NA,Upper middle income
Brazil,2009,Dr,1.83,8.395,8.3745,8,7.111,Non-OECD,less beds,more drs,NA,Upper middle income
Brazil,2009,Nurse,NA,8.395,8.3745,8,7.111,Non-OECD,less beds,more drs,NA,Upper middle income
Brazil,2010,Bed,2.37,7.945,8.3745,8,7.323,Non-OECD,less beds,more drs,less nurses,Upper middle income
Brazil,2010,Dr,1.82,7.945,8.3745,8,7.323,Non-OECD,less beds,more drs,less nurses,Upper middle income
Brazil,2010,Nurse,1.47,7.945,8.3745,8,7.323,Non-OECD,less beds,more drs,less nurses,Upper middle income
Brazil,2011,Bed,2.34,7.788,8.3745,8,7.508,Non-OECD,less beds,NA,NA,Upper middle income
Brazil,2011,Dr,NA,7.788,8.3745,8,7.508,Non-OECD,less beds,NA,NA,Upper middle income
Brazil,2011,Nurse,NA,7.788,8.3745,8,7.508,Non-OECD,less beds,NA,NA,Upper middle income
Brazil,2012,Bed,2.3,7.736,8.3745,8,7.712,Non-OECD,less beds,NA,NA,Upper middle income
Brazil,2012,Dr,NA,7.736,8.3745,8,7.712,Non-OECD,less beds,NA,NA,Upper middle income
Brazil,2012,Nurse,NA,7.736,8.3745,8,7.712,Non-OECD,less beds,NA,NA,Upper middle income
Brazil,2013,Bed,NA,7.977,8.3745,8,7.934,Non-OECD,NA,NA,NA,Upper middle income
Brazil,2013,Dr,NA,7.977,8.3745,8,7.934,Non-OECD,NA,NA,NA,Upper middle income
Brazil,2013,Nurse,NA,7.977,8.3745,8,7.934,Non-OECD,NA,NA,NA,Upper middle income
Brazil,2014,Bed,NA,8.396,8.3745,8,8.167,Non-OECD,NA,NA,NA,Upper middle income
Brazil,2014,Dr,NA,8.396,8.3745,8,8.167,Non-OECD,NA,NA,NA,Upper middle income
Brazil,2014,Nurse,NA,8.396,8.3745,8,8.167,Non-OECD,NA,NA,NA,Upper middle income
Brazil,2015,Bed,NA,8.87,8.3745,8,8.41,Non-OECD,NA,NA,NA,Upper middle income
Brazil,2015,Dr,NA,8.87,8.3745,8,8.41,Non-OECD,NA,NA,NA,Upper middle income
Brazil,2015,Nurse,NA,8.87,8.3745,8,8.41,Non-OECD,NA,NA,NA,Upper middle income
Brazil,2016,Bed,NA,9.204,8.3745,8,8.668,Non-OECD,NA,NA,NA,Upper middle income
Brazil,2016,Dr,NA,9.204,8.3745,8,8.668,Non-OECD,NA,NA,NA,Upper middle income
Brazil,2016,Nurse,NA,9.204,8.3745,8,8.668,Non-OECD,NA,NA,NA,Upper middle income
Brazil,2017,Bed,NA,9.423,8.3745,8,8.94,Non-OECD,NA,NA,NA,Upper middle income
Brazil,2017,Dr,NA,9.423,8.3745,8,8.94,Non-OECD,NA,NA,NA,Upper middle income
Brazil,2017,Nurse,NA,9.423,8.3745,8,8.94,Non-OECD,NA,NA,NA,Upper middle income
China,2008,Bed,2.13,3.886,4.5825000000000005,2,8.089,Non-OECD,less beds,less drs,less nurses,Upper middle income
China,2008,Dr,1.32,3.886,4.5825000000000005,2,8.089,Non-OECD,less beds,less drs,less nurses,Upper middle income
China,2008,Nurse,1.24,3.886,4.5825000000000005,2,8.089,Non-OECD,less beds,less drs,less nurses,Upper middle income
China,2009,Bed,2.29,4.339,4.5825000000000005,2,8.233,Non-OECD,less beds,less drs,less nurses,Upper middle income
China,2009,Dr,1.4,4.339,4.5825000000000005,2,8.233,Non-OECD,less beds,less drs,less nurses,Upper middle income
China,2009,Nurse,1.36,4.339,4.5825000000000005,2,8.233,Non-OECD,less beds,less drs,less nurses,Upper middle income
China,2010,Bed,2.47,4.194,4.5825000000000005,2,8.4,Non-OECD,less beds,less drs,less nurses,Upper middle income
China,2010,Dr,1.44,4.194,4.5825000000000005,2,8.4,Non-OECD,less beds,less drs,less nurses,Upper middle income
China,2010,Nurse,1.5,4.194,4.5825000000000005,2,8.4,Non-OECD,less beds,less drs,less nurses,Upper middle income
China,2011,Bed,2.69,4.309,4.5825000000000005,2,8.592,Non-OECD,less beds,less drs,less nurses,Upper middle income
China,2011,Dr,1.47,4.309,4.5825000000000005,2,8.592,Non-OECD,less beds,less drs,less nurses,Upper middle income
China,2011,Nurse,1.63,4.309,4.5825000000000005,2,8.592,Non-OECD,less beds,less drs,less nurses,Upper middle income
China,2012,Bed,3.01,4.57,4.5825000000000005,2,8.791,Non-OECD,less beds,less drs,less nurses,Upper middle income
China,2012,Dr,1.55,4.57,4.5825000000000005,2,8.791,Non-OECD,less beds,less drs,less nurses,Upper middle income
China,2012,Nurse,1.8,4.57,4.5825000000000005,2,8.791,Non-OECD,less beds,less drs,less nurses,Upper middle income
China,2013,Bed,3.29,4.742,4.5825000000000005,2,9.02,Non-OECD,less beds,less drs,less nurses,Upper middle income
China,2013,Dr,1.64,4.742,4.5825000000000005,2,9.02,Non-OECD,less beds,less drs,less nurses,Upper middle income
China,2013,Nurse,2,4.742,4.5825000000000005,2,9.02,Non-OECD,less beds,less drs,less nurses,Upper middle income
China,2014,Bed,3.55,4.8,4.5825000000000005,2,9.309,Non-OECD,less beds,less drs,less nurses,Upper middle income
China,2014,Dr,1.7,4.8,4.5825000000000005,2,9.309,Non-OECD,less beds,less drs,less nurses,Upper middle income
China,2014,Nurse,2.15,4.8,4.5825000000000005,2,9.309,Non-OECD,less beds,less drs,less nurses,Upper middle income
